id,barrio,cant_amb,cant_banos,sup_total,sup_cub,precio,tipo_prop
IPimBRle9AAcZbGlwlr04A==,0,0.0,0.0,123.0,123.0,210000,5
D/3iFEnQVNqyJOAW4A7ADQ==,0,0.0,0.0,136.0,136.0,390000,5
Eg0PW7PGu380ZK7dwWjKmA==,40,0.0,0.0,135.0,135.0,216000,5
NRzZe3yqKWPR51o0lccMvg==,40,0.0,0.0,26.0,26.0,69000,5
A994kCHkmD3HUk8Y5BrePQ==,2,0.0,0.0,122.0,122.0,324900,5
G3pMn36gfDc0DjTuP5xrvw==,13,0.0,0.0,57.0,57.0,85000,5
NhNVhfDJKwziYbKqAQFFdA==,14,0.0,0.0,102.0,102.0,180000,5
zJERQDsFXQlD8DQ9fiJxKw==,24,0.0,0.0,67.0,67.0,110000,5
S6JNno5Ptcr4aDGfc7c9hQ==,15,0.0,0.0,82.0,82.0,135000,5
rurbpac2iTQF36/uC+Kl5g==,43,0.0,0.0,46.0,46.0,75000,5
ebyDkC6Go/u4u8eLdQPbPg==,27,0.0,0.0,534.0,384.0,470000,5
MP3g4f4S+4ZxDMO4wqD3uw==,1,2.0,1.0,40.0,40.0,99000,6
Zz/uxCzV7MFF0ER3W/Jv+A==,8,2.0,1.0,45.0,45.0,115000,6
89ouIpmUEEMjOYoD9Vc+lQ==,8,1.5000004128527422,1.0,32.0,32.0,92500,6
eySQqKsln2Xr9W7p+Z9YaQ==,8,2.0,1.0,37.0,37.0,116000,6
Ph3IZjJCYUxtemajhggbvg==,8,1.0,1.0,37.0,34.0,128000,6
0aBeOQjTQpN3kuizg3ujNA==,8,1.4999998695720655,1.0,33.0,33.0,110000,6
F3gcyWslTRHAmiVMwsgOiw==,8,3.500048130663195,1.0,85.0,38.0,150000,6
76ayoU7cENMSJZvVBbCoDg==,9,2.0,1.0,86.0,42.0,149000,6
JYcm+x81SwFbsbpBEjSR9A==,9,1.4999998001845505,1.0,41.0,38.0,145000,6
qj//vJUKo5tOXy8eVV4AOw==,9,3.0,2.0,86.49996900622855,61.0,479000,6
jX5BtFOCNn2Zvn5RaHZBLw==,9,1.5000000516065897,1.0,33.0,30.0,97000,6
2V03cBflmnZDOZp9RP97mA==,28,2.0,1.0,45.0,45.0,87000,6
BzImtIvRxKj2z99Wub9GZQ==,2,1.5,1.0,44.5,44.5,168000,6
BYRkl6kcI6Hy4G3pd2IuNQ==,22,1.0,1.0,35.0,30.0,125000,6
yLFr/f0S9HnkX2HPtqClSw==,22,1.500000772385797,1.0,35.0,30.0,125000,6
Lc10WyjqJObaQcMjz75TFQ==,22,1.0,1.0,35.0,30.0,125000,6
WwdFod5LJgyougojoEdo4g==,24,2.0,1.0,64.0,59.0,160000,6
+5RtIK6h0gpt0EX5mZAPsA==,30,2.0,1.0,52.0,46.0,145000,6
VOELB325Lu5z2Dz4o2lXKg==,3,3.0,1.5,126.5,89.0,325000,6
CehuEe87IejB94SyuoxgFw==,15,3.0,1.0,100.0,76.0,189000,6
/9yEXsDbru+0X5ssUOSt2w==,51,2.999470718647604,2.0,44.0,37.0,75000,6
hMFXYsPT8CsAudykadJOyg==,4,2.0,1.0,32.0,31.0,77000,6
S4akCOxXgb3HR2JGGTauyw==,4,1.499999711159255,1.0,45.0,42.0,125000,6
wQOyxqwtw/XL6m7ResVMNA==,4,1.0,1.0,37.0,34.0,125000,6
lx1g0zOcapJc7xLAlRYsAw==,5,1.4999937569309685,1.0,37.0,32.0,89000,6
/sWYtU9jnimCvbEQZKkMjQ==,1,0.0,0.0,32.0,32.0,75000,7
yXyY0Aka4eF75bjchtdRYA==,8,0.0,0.0,155.0,155.0,245000,7
0FS9HQM9bPz7hNstOPxOHg==,8,0.0,0.0,106.0,100.0,220000,7
vvEcu/gnrTSPtE6Z3b3z9Q==,22,0.0,0.0,16.0,16.0,155000,7
oUCac4uVP4IqC3UeHwpLDw==,19,0.0,0.0,51.0,51.0,75000,7
9hlATUHrHyg9o6k71EicvQ==,19,0.0,0.0,239.0,233.0,693000,7
gUzzKvoVD6fPj2WIYGNcLw==,15,0.0,0.0,84.0,84.0,240000,7
r+wLmtP4KGNsx7Ah6VcDSQ==,39,0.0,0.0,36.0,36.0,339000,7
BlnpXSybV4eOtzBVc2eUxw==,9,1.0,1.0,47.0,47.0,108000,3
QVmLiBxHpSL/ltAvkZwJ3A==,26,1.0,1.0,60.0,42.0,90000,3
eADyCgdGiDg1NEJY6vBJJg==,4,0.0,0.0,365.0,2.0,650000,4
o/qO+rCTtvqGNS1Iqn0P+w==,7,1.0,1.0,27.0,27.0,60000,6
o38zYchj5GXY9q48LdDHQw==,21,1.0,1.0,36.0,34.0,105000,6
0AVtS5iCnT0EF7KeC5Jokw==,1,1.0,1.0,36.0,33.0,104700,6
AdgMx5bqCJzZ3a/dRH3jlg==,1,1.0,1.0,36.0,33.0,106600,6
e2LfT8L/T0Udts4O8wISLQ==,8,1.0,1.0,38.0,38.0,109500,6
hZd3cp5ICbIEhQZDs5sTGA==,9,1.0,1.0,47.0,47.0,108000,6
GNw3whB/y11kBeu/C7eJWg==,9,1.0,1.0,48.0,45.0,144000,6
Jytla70TAKutHXy3GkeBxQ==,40,1.0,1.0,27.0,27.0,66000,6
x772eMA2zOp71DqgX+7tog==,28,1.0,1.0,37.0,35.0,87900,6
QCjiXfY5IdGZLBEiFcGsQg==,34,1.0,1.0,35.0,32.0,82000,6
eWYZorlH2g8odKROa7KjIA==,34,1.0,1.0,25.0,23.0,60000,6
kLbYxjRAlk7qUDrKERtCIg==,2,1.0,1.0,37.0,34.0,140000,6
MNamQoh1gAqOEtxUkP5bqA==,2,1.0,1.0,27.0,24.0,70000,6
SzpA/RXrvsKKnCqbFjk8BA==,2,1.0,1.0,41.0,41.0,148000,6
AIPrI5NRbbHlfsbW6Xasmw==,22,1.0,1.0,28.0,25.0,95800,6
jQmtnYgJl7dUe0q4B9344g==,22,1.0,1.0,30.0,30.0,75000,6
W+og7GVKBq9W5Yr1vldfdw==,42,1.0,1.0,32.0,26.0,78000,6
9/eMjy+gcy0WOXktt5mV8w==,18,1.0,1.0,35.49999602552824,29.0,110000,6
AuwyYNnbdBYlWrWiNtUlxw==,18,1.0,1.0,38.0,38.0,86900,6
yCT4ks5H7w++VfejKs2/pA==,24,1.0,1.0,27.0,27.0,57000,6
jU1kKT1OqDZHP7L8rOUFzg==,30,1.0,1.0,74.0,74.0,109652,6
XhSBs7Gs+NFUgJuMy9vmHQ==,3,1.0,1.0,45.0,35.0,160000,6
1Me9k41TE8yL5P/RFig8iw==,19,1.0,1.0,27.0,27.0,64900,6
qCmQP60ADXHwU06eNfh3Ug==,19,1.0,1.0,29.0,29.0,67000,6
5taS+uZp5f98Eu6LRTiJeQ==,19,1.0,1.0,26.0,24.0,75000,6
rT78IA3UDtFdlycPFojWrA==,15,1.0,1.0,40.0,35.0,113900,6
OhtUoUTguxW6JLUN48MRVQ==,15,1.0,1.0,40.0,35.0,100700,6
aHEdM4BKBHp7kFtv/LXTDQ==,15,1.0,1.0,41.0,38.0,106000,6
7StRJ+YgqFEgEsH5u8QbJA==,15,1.0,1.0,40.0,34.0,102000,6
bxQeMT66AWWYoqFPMYokZw==,15,1.0,1.0,40.0,34.0,99000,6
vXNgMjB0DUXxo6iA4wZYVA==,43,1.0,1.0,30.0,29.0,74000,6
6a1kfN2R5NSFJlulU6uw8Q==,27,1.0,1.0,37.0,34.0,89900,6
YSwVD9HI7k2B2jh+Ga+5ww==,16,1.0,1.0,35.0,31.0,83000,6
aTFb3trZTrngknoHr8ia6w==,26,1.0,1.0,60.0,42.0,90000,6
WLgePti9azePXUNPqYLpKQ==,33,1.0,1.0,25.0,25.0,71800,6
zK2vyjuu6RA9lw7NximKiw==,33,1.0,1.0,25.0,25.0,70800,6
tdaNGnmmGryaNu5g94Uz0Q==,33,1.0,1.0,25.0,25.0,71200,6
VeG7cfRfJLjhtJRWhnfZ+A==,1,2.0,1.0,48.0,48.0,99000,2
EnahBis9cWILZ7bBAndOZg==,8,2.0,1.0,45.0,45.0,125000,2
okn+Kt+bSbrC6sKvu0RXeQ==,28,2.0,1.0,58.0,58.0,92000,2
mOJTfLN+Q00kOs+u5ZzfnQ==,53,2.0,1.0,50.0,46.0,83000,2
UIEn3XDjROkmKB0hgCcm4w==,32,2.0,1.0,46.0,40.0,100000,2
qutf0DmbLz8SbSy3pube+Q==,16,2.0,1.0,3840.0,37.0,88000,2
B86/tgfg2onyV+xSV7JqPg==,4,2.0,1.0,40.0,40.0,113000,2
LGhc8a1tC2W2cx34Puco8g==,5,2.0,1.0,28.0,28.0,55000,2
vqiF+h1OSB0JLh1qHOjtUw==,17,2.0,1.0,48.0,48.0,99000,2
wnqkCdKZNRp7cPD2Tos4Nw==,12,2.0,1.0,56.0,40.0,159000,6
B87EinonWGl5r1F3SRTGdw==,12,2.0,1.0,5343.0,5343.0,142000,6
3p/Ko+VJi5oWFkpXc+GmPw==,12,2.0,1.0,55.0,40.0,74000,6
+8XR71nYJf5Gz3m7LODR/Q==,12,2.0,1.0,45.0,40.0,135000,6
TAWwAx9hSQmfx0uWPiWlFw==,12,2.0,1.0,66.0,42.0,98500,6
ot7JiEZQdcp2AmTu3m+fAg==,21,2.0,1.0,49.0,47.0,120000,6
IH9NpSbAoI9hGEiHsZk+ig==,0,2.0,1.0,45.0,42.0,98000,6
G4S8qfuZjoPSTzNm/Ymb8Q==,1,2.0,1.0,29.0,29.0,90000,6
qqbt16/+66yk3t5OWSCfmg==,1,2.0,1.0,31.0,29.0,82000,6
uqWTxIK6jL72JqQCES0FjA==,1,2.0,1.0,42.0,42.0,125000,6
iFOZTe8kSRABipB3W9H+NQ==,1,2.0,1.0,50.0,47.0,115900,6
D9y1kBEs/Hp1hCfMG+o/tg==,1,2.0,1.0,41.0,41.0,97000,6
+bvWRXLFERJwVoucK231ZA==,1,2.0,1.0,42.0,42.0,112000,6
AoJJi5qdsY0eHRV8soobBA==,1,2.0,1.0,41.0,41.0,89000,6
pHd3euycC5J0pTMcwewI3Q==,47,2.0,1.0,50.0,45.0,78000,6
NcZ8fj7tbDzu+UE8gvSXzw==,8,2.0,1.0,50.0,50.0,150000,6
6yO/9i576X6lBH5Y1PNoQQ==,8,2.0,1.0,38.0,38.0,113000,6
jy2gLGpmgTg1tL+r5pWr6A==,8,2.0,1.0,42.0,42.0,125000,6
4ORIVh5i3TQogkpsANnB0A==,8,2.0,1.0,41.0,35.0,185000,6
Kc7YysKzN/O0RWN9Cq0rkA==,8,2.0,1.0,33.0,33.0,120000,6
EwZSh86cE0unEc47r+xkVg==,8,2.0,1.0,84.0,81.0,310000,6
Bj3C84Z/tkcQFG5b0LmIEw==,9,2.0,1.0,36.0,36.0,125000,6
HLYbQ4BR7P36cUiUkpkM9w==,9,2.0,1.0,48.0,45.0,144000,6
eHYu7P/5nu/IjOu2mtSvmw==,28,2.0,1.0,71.0,40.0,119900,6
C0FvARFy4hOC5EQVq1gc9g==,2,2.0,1.0,65.0,65.0,200000,6
PNNqBdFC9CqoXhOGW92/HA==,2,2.0,1.0,47.0,41.0,130000,6
A/wxBepzen8eFhdEFDuuuA==,2,2.0,1.0,57.0,53.0,215000,6
eYte4hK70GpJ4dAHi5imAA==,2,2.0,1.0,35.0,35.0,150000,6
wf6IigS6pGi2jxladAl6fw==,22,2.0,1.0,47.0,47.0,159563,6
275ndXY91OqsVXHFPnuOuw==,22,2.0,1.0,41.0,38.0,138850,6
ImglYJxRaFcPcVL2XFxVoA==,22,2.0,1.0,63.0,42.0,100000,6
sEeq+MD2a0K1SqCEIPXZ4A==,22,2.0,1.0,35.0,36.0,88000,6
cRDMdArOJm70KApBxQQmag==,22,2.0,1.0,47.0,43.0,166000,6
g7LIWR66i30PMobWGbpO5A==,22,2.0,1.0,43.0,43.0,145000,6
XM9kyrnjQY0r+RpgIySgwA==,18,2.0,1.0,50.0,42.0,90000,6
70Dqlso1HQ7EsoR44QB1DA==,24,2.0,1.0,59.0,59.0,129000,6
Zjp/OgRd0a39nXiUt0mzyQ==,24,2.0,1.0,47.0,43.0,105000,6
5icSLM/lwGJp33kn5OWOhA==,30,2.0,1.0,52.0,46.0,115188,6
gTXdK7U5pZFe8Ke7kNlEXQ==,54,2.0,1.0,44.0,44.0,93800,6
DTFooymUl8uB8+/WmsrO7A==,3,2.0,1.0,66.0,62.0,370000,6
SaAwbTe+GB4c1qKYMR/qHg==,3,2.0,1.0,42.0,40.0,115000,6
AhzaNioKTQtPHYDNRg1jLA==,53,2.0,1.0,50.0,50.0,145000,6
QauivKBm9TjIXzGkkWVYSA==,53,2.0,1.0,43.0,43.0,134000,6
fI215MfhoCa8YS5OJLQ9/Q==,53,2.0,1.0,43.0,43.0,133000,6
J2PFMFs07ZC3j6tsqlC/HQ==,53,2.0,1.0,50.0,46.0,120000,6
BooI3H7HbjMM+UUn+1CjPg==,53,2.0,1.0,43.0,43.0,132000,6
QoJropWahW+U1c7fqyHv2w==,15,2.0,1.0,43.0,40.0,119000,6
0lqAiPfCgadU6Y63nO2AHg==,4,2.0,1.0,62.0,42.0,137900,6
hca6eI8Jt9gmPrsOPDWx0Q==,4,2.0,1.0,50.0,50.0,130000,6
4FviodRnX+WD2b69hIQxEQ==,26,2.0,1.0,45.0,45.0,80000,6
ZeOCDBkTBtr0EGlXyDOCQA==,5,2.0,1.0,45.0,42.0,135000,6
Ytavxbvj0ID2T2OmpBik5Q==,17,2.0,1.0,50.0,37.0,110000,6
KgYExv0BJP55gjsfxYhd0Q==,17,2.0,1.0,37.0,37.0,85000,6
S197u5s5AZRpfMYubS8nqg==,7,3.0,1.0,100.0,87.0,185000,2
9Pzdez4OIUYEm254CJnPfA==,12,3.0,1.0,81.0,59.0,170000,2
kHRSco5GdjYGeniV8y6CAw==,12,3.0,1.0,69.0,49.0,128000,2
zaIRpV76840xSa6A/Vv96Q==,1,3.0,2.0,96.0,68.0,172000,2
ahgWkU78RY2c0e1UT1TWhg==,1,3.0,1.0,51.0,51.0,99000,2
6g59Pa/Uv3JNd6cBbmNXTg==,50,3.0,1.0,70.0,60.0,165000,2
QW9ubkiRCTQOyv3+AH1BVA==,47,3.0,1.0,63.0,58.0,105000,2
EclNRSd6B6zUNDtjw18R+g==,47,3.0,1.0,88.0,59.0,147000,2
whtDRIazj+va+2xtFN9YHA==,8,3.0,2.0,84.0,84.0,260000,2
mkSbLvioIjdzCiS1ojTZqQ==,8,3.0,1.0,65.0,60.0,220000,2
uRQyOhYoPJVh68l6PEgqIA==,28,3.0,1.0,100.0,50.0,139000,2
koY/l7LdA74GQ+sDZViztw==,13,3.0,1.0,65.0,65.0,90000,2
OrtccYPeAfjRymeU14vSQA==,10,3.0,1.0,73.0,53.0,165000,2
yIokcdMeu9pIi+YUijBsLA==,32,3.0,1.0,206.0,106.0,160000,2
M2+btHTy/176HApnbi5q8g==,32,3.0,1.0,98.0,53.0,218000,2
cZgXLzHX3KIADpxM81eYvA==,27,3.0,1.0,65.0,65.0,90000,2
fwk5fQzwgrVdEaxDI3jy+w==,16,3.0,2.0,202.0,112.0,334000,2
A9I2L3Qnjp7vOc2keUbZ/Q==,26,3.0,1.0,51.0,42.0,79900,2
9Hc83hSdJW4dAT1zePDFyg==,5,3.0,2.0,102.0,70.0,198000,2
Sd51zS8uPA5Nsbar6seRLQ==,33,3.0,1.0,65.0,60.0,170000,2
V+ywl5pqFBGGpUoa54+twQ==,48,3.0,1.0,98.0,95.0,149000,2
nSdhtqDSWnfZ19U14qHcfw==,56,3.0,1.0,300.0,98.0,199000,3
m+hGlLZjX4e9oZtnvHYEzA==,12,3.0,2.0,101.0,75.0,212000,6
W/hgKTB3/nKgfSkz+CrktA==,12,3.0,1.0,70.0,70.0,139000,6
YUBAlSTeVqTn83EKoVbupA==,12,3.0,2.0,88.0,75.0,225000,6
+FVM67h4oSdSEPKCsx7MHQ==,12,3.0,1.0,65.0,53.0,130000,6
iOfxDE9zp/sRbHF/O8nX3A==,12,3.0,2.0,88.0,75.0,198000,6
rdnfstHqpIlBh6BVdUxz0Q==,21,3.0,1.0,55.0,55.0,122000,6
mBN6IlpKHxiH2No9nwrzbQ==,1,3.0,1.0,49.0,49.0,153000,6
/syflFrD6X7eTVGJgsRz9A==,1,3.0,2.0,90.0,90.0,175000,6
fCLGxDQM5zYK41MBBD1gPw==,1,3.0,2.0,70.0,66.0,175000,6
gwqAuuolF5jw/wovb5Tm1g==,1,3.0,1.0,58.0,55.0,150000,6
p+kv8wNnc933u914N+txeQ==,1,3.0,1.0,75.0,69.0,173900,6
ZVbuSs37O1W3Uh+TNEAKlA==,1,3.0,1.0,94.0,94.0,220000,6
Af60zLxCpiySsvQb7/PDuA==,1,3.0,1.0,68.0,58.0,190000,6
1+POw9+yINfS17g6juSYpw==,1,3.0,1.0,58.0,58.0,95000,6
yZ/sl86dFAzIV7+vGXuT+Q==,50,3.0,1.0,65.0,53.0,197000,6
rSpPrh1PRcoRfgtJiM1vxA==,47,3.0,1.0,4780.0,44.0,97500,6
MB6U+YTjpZ1Qx2AWj3Dj0w==,8,3.0,1.0,63.0,63.0,210000,6
GXfIXklkTmFD7FZxguIaEw==,8,3.0,1.0,80.0,71.0,215000,6
LLo1q1vY+GCyh4Ux5PDSRA==,8,3.0,2.0,105.0,98.0,345000,6
uBiA59LehjZIBk8Y+Kg5hg==,8,3.0,2.0,72.0,65.0,240000,6
afGyRyNFjk5Iu+n5wNU8kA==,8,3.0,1.0,60.0,55.0,278000,6
ODrPLdiK3DtMYW9wGpN+qA==,8,3.0,1.0,66.0,59.0,174000,6
d7fVWXQ+hnQRCD/NBLO8vQ==,8,3.0,2.0,72.0,65.0,240000,6
QA9bUA64QYvB2yX6oWgaLw==,8,3.0,1.0,45.0,45.0,125000,6
Hg3wDunPBY2yezh1Gmt2Cw==,28,3.0,2.0,110.0,100.0,265000,6
bAdvJa77ytKIQ11sKZ8Sjw==,2,3.0,1.0,71.0,71.0,239000,6
8QYwUKiPHx+2P9APJYp8mg==,2,3.0,1.0,84.0,68.0,250000,6
58Fp4o2aPW4zPNyn/C4lFw==,2,3.0,1.0,122.0,122.0,324900,6
GZ0TKstwTMtafQedGb/1xQ==,29,3.0,1.0,88.0,80.0,220000,6
HtnM2sLmSBbYM4mYOe8dZA==,29,3.0,1.0,62.0,59.0,180000,6
NndZQIsPJuF3mYcm1qsVbg==,13,3.0,1.0,66.0,60.0,135000,6
RnveyXatlcWHVoJF3Q9rKA==,13,3.0,1.0,54.0,54.0,95000,6
7X6ZMoU9b/ckXKZdj2AqAg==,22,3.0,1.0,76.0,73.0,215000,6
KLfXfBBI3jeYsgnTkzdgVw==,22,3.0,2.0,78.0,73.0,230000,6
gngnAujmjVivu1ZOWWBMfA==,22,3.0,1.0,60.0,60.0,120000,6
RYAa5VM1r643ialGf2OaDw==,35,3.0,1.0,60.0,57.0,120000,6
JHkZUeZdppRZCIaTbOhg6Q==,15,3.0,1.0,73.0,73.0,193000,6
0R5gbGfvNAiUhBw/ewkdXg==,15,3.0,2.0,63.0,61.0,185500,6
pxENN6LVsnR5dGfSjzSW+Q==,15,3.0,1.0,67.0,60.0,137000,6
5/WFViPBOA1FbQwRBN4+AQ==,15,3.0,1.0,65.0,58.0,140000,6
R7JQXe/pvnQfzY2+pEkWmg==,15,3.0,1.0,75.0,55.0,149000,6
3v7JLcRJObSzXNy/g6Yq4Q==,15,3.0,1.0,90.0,81.0,275000,6
/jC0Ekljs5nY0pjimoLLaA==,32,3.0,1.0,83.0,76.0,269000,6
7RmOlIhc5DljcxwaHdM0yQ==,25,3.0,2.0,101.0,83.0,460000,6
BdEcek4eo5eShBMovkp2Mw==,27,3.0,1.0,55.0,55.0,125000,6
Vk4ZcbkxFENa5do1q7IiDw==,4,3.0,1.0,79.0,54.0,175000,6
zk6R8g2uOsAmf+84EYVtMg==,4,3.0,1.0,170.0,67.0,156000,6
gP8UEx2SAytT3xbqBqCRgQ==,4,3.0,1.0,52.0,52.0,90000,6
DfqMdyWIfP9sn12GiFXz1w==,26,3.0,1.0,105.0,50.0,190000,6
p7hTvKTfQjpBzhyFcRtz7w==,26,3.0,1.0,50.0,50.0,107000,6
jTzfXRIop02gMyLdk3jzGg==,38,3.0,1.0,56.0,52.0,128000,6
CGPWDxYRRGtv5QulQq0RUg==,39,3.0,1.0,52.0,52.0,145000,6
CLBVUwaY1kmu8weFiDYjdQ==,17,3.0,1.0,90.0,81.0,275000,6
7RnqpRx21+KCByZjoB0olQ==,33,3.0,1.0,65.0,60.0,175000,6
TA6vocTQgE3lt3jwKPzl9Q==,21,4.0,1.0,88.0,80.0,280000,2
9IDj46FTO5u1bm2eAkPqPQ==,8,4.0,2.0,78.0,78.0,235000,2
uyQePzkfz3dEgOmEUqpDBA==,52,4.0,1.0,123.0,71.0,130000,2
oBm4X7Bk83cE4j4M8oTy8A==,34,4.0,1.0,150.0,85.0,140000,2
69CbpswzYeazLKqHpLNQgA==,22,4.0,1.0,1077.0,1077.0,250000,2
uN04bgsgAMegpqqpQHBFTA==,22,4.0,2.0,127.0,98.0,230000,2
4/ehwABXfZpCCJuFZ26Utg==,30,4.0,1.0,149.0,90.0,290000,2
xR6wNCXWRGXJbubvvdmWtg==,53,4.0,2.0,150.0,150.0,150000,2
3qwUScSo/q2o9eIu0VXo5g==,32,4.0,2.0,149.0,76.0,340000,2
xI0Q0j5EY3FpFodoinCz3Q==,34,4.0,2.0,162.0,154.0,265000,3
XVoCF8pnF6INnW+p1Iww5w==,53,4.0,2.0,142.0,101.0,250000,3
UqI9DJ2zl2uF84bAlEWJOw==,32,4.0,3.0,242.0,163.0,460000,3
8X2b3dH/liOHGlMPJf2lcw==,7,4.0,2.0,95.0,87.0,280000,6
BTMl+rXiLM/8/IdZ0nsTfw==,7,4.0,1.0,84.0,81.0,165000,6
KrgVeZuB4nuCiXCPFVPZJg==,12,4.0,1.0,120.0,111.0,169900,6
kHKvKTuFjXosivlgBj1JIg==,12,4.0,1.0,117.0,107.0,240000,6
QTgpdAFwKQHBb1b1Hq0pUg==,21,4.0,1.0,106.0,87.0,298000,6
NZJrdN6pe37xcQHw2A1jzw==,1,4.0,2.0,124.0,124.0,220000,6
A1mNCjKunRCJUVi7SLmYig==,1,4.0,1.0,91.0,84.0,215000,6
sU8gs6BmVxb4wcOn86DUbQ==,1,4.0,2.0,215.0,185.0,390000,6
vtMqQk7K4kLYL0kfqeKTUw==,8,4.0,1.0,76.0,70.0,280000,6
OicHPeQ2t5JOibAQuv7OOg==,8,4.0,1.0,110.0,81.0,300000,6
krsC/4fXE4gmUjB8Tzf3jw==,8,4.0,1.0,72.0,64.0,232000,6
8daLX3w4jlnutScrWA1hWA==,8,4.0,3.0,168.0,142.0,385000,6
NoYt+m2dgU8eI9DWNpW/xQ==,8,4.0,1.0,130.0,130.0,300000,6
mOIBPhzZZDIrZzfthKcoQw==,8,4.0,1.0,84.0,80.0,255000,6
8cjZaU+2QY+oxKcE864ERQ==,8,4.0,1.0,80.0,80.0,260000,6
jUeBgHoNLOy8ZRiVsJ71Vg==,9,4.0,2.0,101.0,78.0,420000,6
bEfGocqNr58V40APW5u8fA==,9,4.0,3.0,115.0,105.0,350000,6
95KwXXAIePTL3mISqRUHsA==,9,4.0,2.0,101.0,90.0,360000,6
01qfCmaY8j4E/SskRmi/mw==,9,4.0,1.0,104.0,101.0,370000,6
O1a9z5UN2OcGU1UdPi40Zw==,9,4.0,3.0,131.0,102.0,350000,6
kgk++znMpQKMZvp8vZuJ1g==,40,4.0,2.0,135.0,135.0,216000,6
MzTSOCjGVAtgkMybmRCHjA==,28,4.0,2.0,83.0,78.0,238000,6
GDphmpYf16swQE5KS45ehQ==,2,4.0,2.0,85.0,76.0,265000,6
SHRJl13c2+JwkLtXXHQjsw==,2,4.0,3.0,118.0,118.0,470000,6
CzZArGy0BxReeZ2eDhWIrg==,2,4.0,2.0,97.0,97.0,220000,6
1MZc+orfjMncDV23diAWuQ==,13,4.0,2.0,91.0,83.0,175000,6
oQUw/A7hb0nN1rEBlS8AUA==,13,4.0,1.0,56.0,54.0,143000,6
Cz+TaD3CMUb4XAt55lyQCA==,22,4.0,1.0,88.0,79.0,352446,6
H4/w/WpQuMlLb/kxtIjsNQ==,22,4.0,1.0,110.0,97.0,350000,6
3923BMnL10SDwW45m2QE7w==,22,4.0,2.0,140.0,120.0,310000,6
kSEvZFcN8imcmx5ag7Wosw==,22,4.0,2.0,128.0,116.0,350000,6
rcYRJWfnIQMwhE/MJBfZbA==,22,4.0,2.0,146.0,146.0,325000,6
jZ1dmGg4dx+0ns14KuI2Cg==,22,4.0,2.0,113.0,113.0,239000,6
O4WShB7MFYisHMVSe6bZsA==,10,4.0,1.0,77.0,73.0,115000,6
mqMJVipEn/M8rGUa7ZtnrQ==,30,4.0,1.0,81.0,70.0,229000,6
luJ9+52ZuWXTWke3kiZ5DA==,3,4.0,2.0,88.0,88.0,220000,6
IlGkUU0lWxhzCpJEYkUjgw==,3,4.0,1.0,62.0,62.0,175000,6
KviwFcqLmef5TwR+Je5lNw==,39,4.0,1.0,96.0,90.0,240000,6
536rs0E8LRSSs/ejX21rGg==,22,5.0,2.0,279.0,150.0,382000,2
57//emRaRiQgBnn9HggBOQ==,12,5.0,2.0,225.0,155.0,295000,3
K37cigRIrWpBc1CBMC2Lvg==,52,5.0,1.0,200.0,140.0,160000,3
0cZWaeviuAJ0NPh5LbHVZA==,11,5.0,1.0,411.0,170.0,370000,3
tEH/NSNZ8nmwKnV22RUhqg==,48,5.0,3.0,540.0,277.0,450000,3
wZBrFujF75ZM54lUYz6ASA==,15,0.0,0.0,543.1948923411887,550.0,650000,8
/6gyNubVTYuwOrTwdNfQuw==,12,5.0,2.0,138.0,135.0,255000,6
zg/wsWGt6VcCAbxY78FBvA==,50,5.0,2.0,93.0,93.0,170000,6
llV/GP3aTGJS37xirSa7lA==,6,5.0,1.0,110.0,110.0,227000,6
tiHDP+nhMEYz4171B6Pj6A==,9,5.0,2.0,120.0,110.0,415000,6
CDDFvo2+MrO4YIMXUkS//A==,2,5.0,3.0,140.0,140.0,495000,6
QCIDonMKXMGX4VrM+f652w==,22,5.0,3.0,165.0,160.0,270000,6
6KuroQpgq/VdSDxq0hmmlQ==,17,5.0,3.0,165.0,160.0,270000,6
HXTf5xHBb3nlHmcB/3Zmcg==,22,6.0,4.0,176.0,141.0,240000,2
VABYErWiM3uVbqSK3Md45A==,22,6.0,3.0,437.0,437.0,450000,2
USdJUtGBdeFebqE8I+Igsw==,45,6.0,3.0,406.0,330.0,699000,3
7gEdsCTVFzTEgyRyJnEycw==,12,6.0,6.0,422.0,422.0,749000,3
J0S69O0wxGRvzqtH1K6eng==,2,6.0,5.0,297.0,275.0,750000,6
ehouYDKGVqjl81Ai8NLIRg==,7,7.0,3.0,250.0,146.0,345000,3
mPRpqA/u1x6ecd0WL5Ej+A==,51,9.0,2.0,719.0,425.0,440000,3
oF5u2LdAREQntge3yfa+tA==,9,10.0,4.0,299.97331890652634,320.0,760000,3
Haxvdj/C0qtSZq/4cespyQ==,8,12.0,4.0,598.0,408.0,780000,2
MRwzFEY6pHqBQAIlo3CtuA==,8,0.0,0.0,598.0,408.0,780000,8
9MbPZabT2L+VWSvpp+eftA==,8,0.0,0.0,598.0,408.0,780000,5
3eMjO4xIuer3sUe1VjxyYQ==,12,0.0,0.0,261.0,347.0570105758069,550000,4
62CPre9v5p4oN1fOZRH5jg==,4,4.0,1.0,100.0,100.0,280000,2
HnhLD/UDwr/b9jgCuJ6KLw==,12,5.500217191253565,3.0,335.0,335.0,460000,3
rXXnwYLUfFyDKwtxu20mHA==,10,3.0,1.0,100.0,65.0,160000,3
