age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
30,2,0,3,0,1,0,0,3,1,259,1,999,0,0,5,11,23,224,7,no
38,2,0,2,0,0,0,0,3,3,302,2,999,1,1,5,11,23,222,7,no
57,1,1,3,0,0,0,1,0,4,754,1,999,0,0,9,19,10,288,9,no
34,2,0,5,0,0,0,0,4,3,562,3,999,1,1,5,13,8,18,3,yes
34,2,2,3,0,0,0,0,2,0,298,1,999,0,0,10,14,9,312,11,no
36,5,0,5,0,1,1,0,3,4,239,2,999,0,0,5,11,23,220,7,no
36,2,2,2,0,1,0,0,3,4,140,1,999,0,0,5,11,23,220,7,no
30,2,2,3,0,0,0,0,6,3,873,8,999,0,0,10,18,20,305,11,yes
38,0,0,0,0,1,0,0,3,1,110,1,999,1,1,5,11,23,224,7,no
31,2,2,3,0,1,1,0,2,3,116,1,999,0,0,10,14,9,311,11,no
32,2,0,3,0,1,0,0,0,3,366,2,999,0,0,5,9,22,203,7,no
27,7,0,3,0,1,0,1,0,4,530,2,999,0,0,9,19,10,284,9,no
35,7,2,3,0,0,0,0,6,0,88,5,999,0,0,10,18,20,303,11,no
28,1,2,3,0,0,0,0,0,1,193,2,999,0,0,5,9,22,208,7,no
54,8,1,3,0,0,0,0,0,4,133,1,999,0,0,5,9,22,197,7,no
59,2,0,4,0,0,1,0,9,0,281,3,3,1,2,8,2,2,94,4,yes
38,2,0,3,0,1,0,1,1,1,311,2,999,0,0,10,24,18,304,11,no
31,0,0,4,0,1,0,0,0,0,225,1,999,0,0,5,9,22,209,7,no
47,0,0,1,0,1,0,1,6,3,175,1,999,0,0,10,18,20,311,11,no
31,5,2,5,0,0,0,1,0,0,188,7,999,0,0,9,19,10,286,9,no
23,0,2,0,0,0,0,0,6,1,255,1,999,0,0,10,18,20,304,11,no
31,5,0,5,0,1,0,0,2,0,22,1,999,0,0,10,14,9,306,11,no
39,2,2,3,0,0,1,0,0,0,292,1,999,0,0,5,9,22,209,7,no
50,1,0,3,0,0,0,0,6,3,161,2,999,0,0,10,18,20,305,11,no
39,1,0,3,0,0,1,0,5,3,90,3,999,0,0,1,12,19,267,10,no
34,5,1,1,0,0,0,1,6,3,251,3,999,0,0,10,18,20,311,11,no
48,5,0,3,0,1,0,0,2,4,209,1,999,0,0,10,14,9,307,11,no
47,1,0,1,0,1,0,0,5,2,57,1,999,0,0,1,12,19,268,10,no
49,6,0,2,0,0,0,0,2,4,112,2,999,0,0,10,14,9,307,11,no
44,0,0,1,0,1,0,0,0,2,388,1,999,0,0,5,9,22,206,7,no
52,2,2,4,0,0,0,0,0,2,147,1,999,0,0,5,9,22,212,7,no
41,0,0,5,0,0,0,0,5,1,190,2,999,0,0,1,12,19,269,10,no
49,4,0,2,0,1,0,1,0,0,86,1,999,1,1,5,9,22,209,7,no
37,0,0,5,0,0,0,0,0,0,185,1,999,1,1,5,9,22,196,7,no
31,2,1,2,0,1,0,1,0,0,488,3,999,0,0,9,19,10,286,9,no
40,1,0,3,0,1,0,1,1,3,136,1,999,0,0,10,24,18,304,11,no
32,2,2,3,0,0,1,0,2,3,1327,5,999,0,0,10,14,9,311,11,yes
65,1,0,2,0,0,0,0,6,3,117,1,999,2,1,4,23,15,140,2,no
31,4,0,2,0,0,0,1,1,2,417,3,999,0,0,10,24,18,305,11,no
27,2,2,3,0,0,0,0,6,1,261,1,999,0,0,10,18,20,304,11,no
31,2,2,2,0,1,0,0,0,0,140,5,6,2,2,5,17,14,36,3,no
46,2,1,2,0,0,0,1,7,4,3253,1,999,0,0,1,16,16,314,10,no
36,3,0,0,0,0,0,0,3,4,313,1,999,1,1,5,11,23,220,7,no
49,4,0,1,0,1,0,1,2,4,104,1,999,0,0,10,14,9,306,11,no
31,2,2,3,0,0,0,0,3,2,124,2,999,0,0,5,11,23,226,7,no
31,4,0,4,0,0,0,1,0,3,297,3,999,0,0,9,19,10,289,9,no
49,3,1,3,0,0,0,0,6,2,126,4,999,0,0,10,18,20,306,11,no
41,2,2,3,0,1,0,1,0,2,265,2,999,0,0,9,19,10,288,9,no
26,0,2,0,0,0,1,0,6,0,151,2,999,0,0,10,18,20,303,11,no
45,0,0,2,0,1,0,0,2,2,44,6,999,0,0,10,14,9,307,11,no
44,2,0,2,0,1,0,0,0,2,231,1,999,0,0,5,9,22,206,7,no
37,4,0,2,0,0,0,1,0,4,26,1,999,1,1,5,9,22,197,7,no
43,2,2,5,0,1,1,1,1,4,10,14,999,0,0,10,24,18,302,11,no
31,4,0,2,0,0,0,0,5,4,202,3,999,0,0,3,26,26,179,1,no
31,2,0,3,0,0,0,1,0,4,218,1,999,0,0,9,19,10,284,9,no
33,5,1,5,0,1,0,1,0,0,1218,3,999,0,0,9,19,10,287,9,yes
38,0,0,0,0,1,0,0,6,4,95,2,999,0,0,10,18,20,302,11,no
33,0,2,3,0,1,0,0,0,2,275,1,999,1,1,5,9,22,206,7,no
53,8,0,0,0,1,0,1,3,3,67,3,999,0,0,5,11,23,221,7,no
28,2,0,3,0,1,0,0,3,3,115,2,999,1,1,5,11,23,215,7,no
32,3,0,2,0,0,0,0,2,3,29,9,999,0,0,10,14,9,305,11,no
42,2,2,0,0,1,0,1,0,4,153,1,999,0,0,9,19,10,290,9,no
51,4,0,4,0,1,0,0,3,3,407,1,2,1,2,5,11,23,215,7,yes
35,1,1,3,0,1,1,0,2,0,116,7,999,0,0,10,14,9,308,11,no
37,0,0,4,0,1,0,1,1,1,50,4,999,0,0,10,24,18,290,11,no
31,2,0,2,0,1,0,0,6,3,187,1,999,0,0,10,18,20,311,11,no
36,2,2,2,0,0,0,0,3,4,140,1,999,0,0,5,11,23,220,7,no
46,0,0,4,0,1,0,1,0,2,401,2,999,0,0,9,19,10,285,9,no
45,2,2,3,0,1,1,0,2,1,28,11,999,0,0,10,14,9,306,11,no
56,7,0,0,0,1,1,0,5,2,680,2,999,1,1,1,12,19,268,10,yes
35,0,2,1,0,1,0,0,6,0,59,4,999,0,0,10,18,20,303,11,no
30,3,2,3,0,0,1,0,2,2,131,3,999,0,0,10,14,9,310,11,no
34,1,0,3,0,1,0,1,1,3,221,1,999,0,0,10,24,18,292,11,no
53,2,0,3,0,0,0,0,9,1,81,5,999,0,0,8,2,2,100,4,no
58,4,0,2,0,1,0,0,6,3,224,1,999,0,0,10,18,20,306,11,no
40,5,2,0,0,0,1,0,5,0,180,1,999,0,0,1,12,19,270,10,no
30,3,2,2,0,1,0,1,7,3,172,1,999,0,0,8,3,1,68,4,no
38,0,0,5,0,1,0,1,1,2,112,3,999,0,0,10,24,18,305,11,no
30,2,2,3,0,1,0,0,2,1,145,5,999,0,0,10,14,9,306,11,no
37,2,0,2,0,1,0,1,0,1,1106,4,999,0,0,9,19,10,285,9,no
43,2,1,2,0,0,0,1,0,4,88,6,999,0,0,9,19,10,288,9,no
51,5,0,5,0,1,0,0,2,2,221,9,999,0,0,10,14,9,310,11,no
41,1,1,3,0,1,0,0,9,4,164,5,3,3,2,3,22,11,123,1,yes
28,1,2,3,0,0,0,0,1,3,339,3,6,2,2,4,21,13,60,2,yes
41,5,0,3,0,0,0,0,2,1,95,2,999,0,0,10,14,9,306,11,no
35,1,0,0,0,0,1,1,0,2,344,2,999,0,0,9,19,10,286,9,no
23,1,2,3,0,0,0,0,6,3,134,1,999,0,0,10,18,20,301,11,no
47,2,0,3,0,0,0,0,5,3,70,2,999,0,0,1,12,19,267,10,no
48,0,2,1,0,0,0,0,0,1,36,1,999,0,0,5,9,22,208,7,no
24,2,0,2,0,1,1,1,1,0,1330,6,999,0,0,10,24,18,291,11,no
30,4,0,2,0,1,0,1,1,4,24,1,999,0,0,10,24,18,310,11,no
26,5,2,2,0,0,0,1,0,0,252,1,999,0,0,9,19,10,286,9,no
44,4,0,2,0,0,0,1,5,4,76,1,999,1,1,1,12,19,266,10,no
36,3,0,3,0,0,0,0,0,0,176,1,999,0,0,5,9,22,202,7,no
50,5,0,2,0,0,0,0,8,0,229,1,999,1,1,7,6,5,50,5,yes
30,9,0,2,0,0,1,1,1,0,18,1,999,0,0,10,24,18,291,11,no
50,9,1,2,0,0,0,0,6,0,78,1,999,0,0,10,18,20,303,11,no
32,5,2,3,0,0,0,0,2,1,297,1,999,0,0,10,14,9,311,11,no
44,2,0,2,0,1,0,1,0,1,263,2,999,0,0,9,19,10,286,9,no
34,0,0,0,0,1,0,0,3,0,231,3,999,0,0,5,11,23,220,7,no
30,2,0,2,0,1,1,1,1,3,344,1,999,0,0,10,24,18,298,11,no
47,4,1,2,0,1,0,1,0,0,143,1,999,0,0,9,19,10,287,9,no
37,2,0,3,0,0,0,0,2,0,86,1,999,0,0,10,14,9,308,11,no
55,4,2,0,0,1,1,0,0,3,717,1,999,0,0,5,9,22,203,7,yes
39,0,0,1,0,0,0,0,3,3,307,1,999,0,0,5,11,23,222,7,no
53,2,0,3,0,0,0,0,2,0,267,1,999,1,1,6,1,4,101,6,yes
54,5,0,2,0,0,0,0,5,4,82,1,999,1,1,1,12,19,266,10,no
35,0,2,0,0,1,0,1,0,2,395,2,999,0,0,9,19,10,287,9,no
26,2,0,2,0,0,0,1,3,0,216,1,999,0,0,5,11,23,228,7,no
44,0,0,0,0,1,0,1,0,0,109,1,999,0,0,9,19,10,286,9,no
49,2,0,0,0,0,0,0,6,1,73,2,999,0,0,10,18,20,304,11,no
42,0,1,0,0,0,0,1,0,2,20,11,999,0,0,9,19,10,288,9,no
33,0,0,0,0,1,0,0,6,2,218,3,999,0,0,10,18,20,306,11,no
26,2,2,3,0,1,0,1,2,0,440,5,999,2,1,4,20,12,143,2,no
40,2,0,2,0,1,0,1,0,4,171,1,999,0,0,9,19,10,290,9,no
37,2,1,3,0,0,0,0,0,0,230,1,999,0,0,5,9,22,196,7,no
41,5,0,3,0,0,0,1,0,4,67,3,999,0,0,9,19,10,284,9,no
33,2,0,0,0,1,0,1,0,1,83,1,999,0,0,9,19,10,286,9,no
53,3,0,3,0,1,0,0,2,4,59,3,999,0,0,10,14,9,306,11,no
38,7,0,0,0,1,0,1,0,1,120,1,999,0,0,9,19,10,285,9,no
36,2,0,3,0,0,0,0,2,4,385,1,999,0,0,10,14,9,309,11,no
27,4,2,3,0,1,0,0,4,0,139,6,999,1,1,5,13,8,16,3,no
56,8,0,5,0,1,0,0,7,3,181,1,6,1,2,8,3,1,64,4,yes
56,7,0,3,0,0,0,1,0,1,148,4,999,0,0,9,19,10,286,9,no
49,2,0,3,0,1,0,0,6,0,80,1,999,0,0,10,18,20,303,11,no
44,0,1,2,0,0,0,1,1,2,340,1,999,0,0,10,24,18,302,11,no
26,4,2,2,0,0,0,1,1,0,256,1,999,0,0,10,24,18,304,11,no
59,5,0,5,0,0,0,1,2,2,240,3,999,1,1,6,1,4,106,6,no
32,1,0,3,0,0,0,0,2,3,106,1,999,0,0,10,14,9,307,11,no
36,0,0,2,0,0,0,1,1,4,178,1,999,0,0,10,24,18,310,11,no
52,0,0,0,0,1,0,1,1,0,401,2,999,0,0,10,24,18,303,11,no
44,5,0,3,0,0,1,0,3,3,504,2,999,0,0,5,11,23,215,7,yes
38,4,0,0,0,1,1,0,3,3,96,3,999,0,0,5,11,23,230,7,no
45,7,0,2,0,0,0,1,1,2,126,2,999,0,0,10,24,18,302,11,no
30,2,1,2,0,1,0,0,5,2,113,1,999,0,0,1,12,19,268,10,no
36,2,0,2,0,0,0,1,0,3,389,2,999,0,0,9,19,10,284,9,no
32,5,2,3,0,0,0,0,2,4,166,3,999,0,0,10,14,9,309,11,no
50,2,1,3,0,0,0,0,4,1,74,1,999,0,0,5,8,25,242,7,no
31,3,0,0,0,1,0,0,0,2,315,1,999,1,1,5,9,22,206,7,no
30,10,2,3,0,0,0,0,0,1,775,3,999,0,0,5,9,22,208,7,yes
40,0,0,4,0,0,0,1,0,2,68,3,999,0,0,9,19,10,285,9,no
88,8,1,1,0,0,0,0,4,2,101,7,999,0,0,5,8,25,246,7,yes
33,5,2,0,0,1,0,0,6,3,89,2,999,0,0,10,18,20,305,11,no
29,0,2,3,0,0,0,0,2,2,68,2,999,0,0,10,14,9,308,11,no
35,1,0,3,0,1,1,1,2,0,67,5,999,0,0,10,14,9,308,11,no
55,5,1,5,0,1,0,0,2,1,700,1,999,0,0,10,14,9,308,11,no
50,0,2,0,0,1,0,1,0,4,165,1,999,0,0,9,19,10,288,9,no
34,1,0,2,0,0,0,1,2,0,80,7,999,0,0,10,14,9,308,11,no
27,5,0,5,0,0,1,1,1,2,299,2,999,0,0,10,24,18,290,11,no
43,9,0,1,0,0,1,1,0,2,213,1,999,0,0,9,19,10,286,9,no
29,0,0,2,0,0,0,0,0,2,173,2,999,0,0,5,9,22,206,7,no
47,9,0,1,0,0,1,1,6,1,308,2,999,0,0,10,18,20,304,11,no
63,8,0,5,0,0,0,0,3,2,387,2,999,0,0,5,11,23,231,7,yes
38,4,0,2,0,1,1,1,0,3,117,1,999,0,0,9,19,10,289,9,no
31,4,1,2,0,0,1,0,5,0,90,1,999,0,0,1,12,19,270,10,no
29,7,0,5,0,0,0,1,1,0,930,1,999,0,0,10,24,18,291,11,no
31,2,2,3,0,1,0,1,0,2,90,8,999,0,0,9,19,10,286,9,no
32,0,0,4,0,0,0,0,6,3,317,1,999,0,0,10,18,20,301,11,no
34,2,0,3,0,1,0,0,2,3,55,1,999,0,0,10,14,9,307,11,no
32,2,2,3,0,1,0,0,9,3,154,1,999,0,0,3,22,11,128,1,no
37,5,0,5,0,1,0,1,0,2,135,2,999,0,0,9,19,10,287,9,no
38,1,0,3,0,0,0,0,2,4,102,1,999,0,0,10,14,9,309,11,no
30,10,2,2,0,1,0,0,0,4,226,2,3,2,2,5,17,14,25,3,yes
42,0,0,4,0,1,0,0,0,2,320,3,999,0,0,5,9,22,212,7,no
56,8,0,2,0,1,0,0,0,0,317,1,999,0,0,5,9,22,196,7,no
36,2,2,2,0,1,0,1,1,0,98,1,999,0,0,10,24,18,304,11,no
40,0,0,4,0,1,0,1,1,3,100,4,999,0,0,10,24,18,301,11,no
29,2,0,3,0,0,0,0,0,0,565,1,999,0,0,5,9,22,196,7,yes
51,4,0,2,0,0,0,1,1,4,41,28,999,0,0,10,24,18,302,11,no
32,0,0,0,0,1,0,1,0,4,559,3,999,0,0,9,19,10,286,9,no
41,0,0,0,0,1,0,1,1,3,89,1,999,0,0,10,24,18,292,11,no
39,0,0,1,0,1,0,1,1,4,27,16,999,0,0,10,24,18,302,11,no
49,1,0,3,0,0,0,0,2,3,87,1,999,0,0,10,14,9,311,11,no
28,0,0,0,0,1,0,0,6,1,245,1,999,0,0,10,18,20,305,11,no
29,2,2,2,0,1,0,0,2,3,90,2,999,0,0,10,14,9,307,11,no
57,9,0,1,0,0,0,0,0,1,215,2,999,0,0,5,9,22,208,7,no
46,4,0,2,0,1,0,0,3,2,325,2,999,0,0,5,11,23,226,7,no
37,0,0,0,0,1,0,1,0,0,270,1,999,0,0,9,19,10,286,9,no
36,0,0,0,0,1,0,1,0,3,300,2,999,0,0,9,19,10,284,9,no
38,5,1,5,0,0,1,1,0,4,78,3,999,0,0,9,19,10,290,9,no
26,2,2,3,0,0,0,0,3,4,376,1,999,0,0,5,11,23,229,7,no
44,0,0,4,0,0,0,1,1,4,159,2,999,0,0,10,24,18,297,11,no
69,8,0,1,0,1,0,0,3,3,117,1,999,0,0,5,11,23,222,7,no
56,4,0,2,0,0,0,0,0,0,520,2,999,0,0,5,9,22,214,7,no
43,5,0,5,0,1,0,1,0,2,720,2,999,0,0,9,19,10,285,9,no
30,0,2,1,0,1,0,1,0,3,41,1,999,0,0,9,19,10,289,9,no
31,5,0,5,0,1,0,0,0,4,166,2,999,0,0,5,9,22,197,7,no
29,2,0,3,0,0,1,1,1,4,95,2,999,0,0,10,24,18,302,11,no
36,8,0,2,0,0,0,0,3,3,98,6,999,0,0,5,11,23,225,7,no
46,2,2,3,0,0,1,0,6,1,62,7,999,0,0,10,18,20,304,11,no
51,1,0,3,0,1,0,0,0,4,127,1,999,0,0,5,9,22,210,7,no
32,0,0,0,0,0,0,1,0,4,108,3,999,0,0,9,19,10,290,9,no
34,2,2,3,0,0,0,0,2,0,667,1,999,0,0,10,14,9,308,11,no
48,0,0,4,0,0,0,0,0,2,164,5,999,0,0,5,9,22,212,7,no
50,5,0,5,0,1,0,0,2,0,378,2,999,0,0,10,14,9,308,11,no
37,5,0,5,0,0,0,0,2,3,224,7,999,0,0,10,14,9,306,11,no
51,1,0,1,0,1,0,1,5,0,113,1,999,0,0,1,12,19,270,10,no
47,2,0,2,0,0,0,1,0,2,318,2,999,0,0,9,19,10,286,9,no
45,0,0,1,0,0,0,0,6,1,202,3,999,0,0,10,18,20,304,11,no
30,4,2,2,0,1,0,0,0,4,422,2,999,0,0,5,9,22,210,7,no
32,6,0,3,0,1,0,0,2,3,72,2,999,0,0,10,14,9,305,11,no
53,2,0,2,0,1,0,0,6,1,964,1,999,1,1,6,4,6,182,6,yes
34,7,0,2,0,1,0,1,0,2,436,1,999,0,0,9,19,10,288,9,no
50,0,0,1,0,0,1,1,1,4,160,3,999,0,0,10,24,18,302,11,no
35,0,0,5,0,0,0,0,5,0,345,1,999,0,0,1,12,19,270,10,no
43,5,1,0,0,1,1,1,0,2,143,3,999,0,0,9,19,10,288,9,no
38,0,0,1,0,0,1,0,0,3,365,1,999,1,1,5,9,22,203,7,no
27,10,2,3,0,0,0,0,6,3,172,1,999,0,0,10,18,20,301,11,no
29,5,2,5,0,1,0,0,2,3,120,3,999,0,0,10,14,9,306,11,no
42,1,1,2,0,1,0,0,0,4,13,2,999,1,1,5,9,22,210,7,no
25,0,0,0,0,0,0,1,1,2,121,2,999,0,0,10,24,18,305,11,no
55,8,0,0,0,1,0,0,6,3,149,5,999,0,0,10,18,20,311,11,no
37,1,0,3,0,0,1,0,5,0,176,2,999,0,0,1,12,19,270,10,no
54,2,0,2,0,1,0,0,1,4,455,3,999,0,0,6,10,17,204,6,no
33,2,2,2,0,0,0,1,0,4,66,3,999,0,0,9,19,10,290,9,no
33,2,2,1,0,1,0,0,4,3,196,3,999,1,1,5,13,8,2,3,no
40,0,0,1,0,0,0,0,6,3,214,1,999,0,0,10,18,20,306,11,no
57,8,2,2,0,1,0,1,1,2,904,4,999,0,0,10,24,18,302,11,no
86,8,1,1,0,0,0,0,7,2,130,1,999,0,0,8,3,1,68,4,no
29,5,2,3,0,1,1,0,2,1,137,2,999,0,0,10,14,9,306,11,no
42,1,0,4,0,1,0,1,1,4,8,2,999,0,0,10,24,18,302,11,no
49,0,0,1,0,0,0,1,1,0,117,3,999,0,0,10,24,18,297,11,no
52,5,0,2,0,1,0,1,1,0,24,1,999,0,0,10,24,18,291,11,no
41,2,1,2,0,1,0,1,0,1,76,4,999,0,0,9,19,10,286,9,no
35,2,2,3,0,1,0,0,5,2,187,5,999,0,0,1,12,19,268,10,no
32,0,0,2,0,0,0,0,0,2,394,3,999,0,0,5,9,22,206,7,yes
54,1,0,2,0,1,0,0,0,0,229,5,999,1,1,5,9,22,209,7,no
43,4,1,5,0,1,0,1,0,0,75,4,999,0,0,5,9,22,209,7,no
45,1,0,3,0,1,0,0,6,1,107,2,999,0,0,10,18,20,305,11,no
51,0,0,1,0,0,0,1,1,1,334,2,999,0,0,10,24,18,304,11,no
28,5,2,3,0,0,0,0,3,4,148,1,999,0,0,5,15,7,21,3,no
28,4,0,1,0,1,0,1,0,2,98,2,999,0,0,9,19,10,288,9,no
56,2,2,3,0,0,0,0,4,2,175,1,999,1,1,5,13,8,1,3,yes
34,0,0,5,0,1,0,0,3,4,365,1,999,0,0,5,11,23,220,7,no
58,9,0,2,0,1,0,1,1,4,153,4,999,0,0,10,24,18,310,11,no
44,0,0,0,0,0,0,0,6,3,121,1,999,0,0,10,18,20,306,11,no
59,8,0,1,0,1,0,0,2,0,555,1,999,0,0,10,14,9,308,11,yes
48,4,0,1,0,0,0,0,2,1,1000,3,999,0,0,10,14,9,308,11,yes
29,2,2,3,0,0,0,0,2,1,155,3,999,0,0,10,14,9,308,11,no
36,9,1,0,0,0,0,0,5,1,59,1,999,1,1,1,12,19,269,10,no
38,5,0,5,0,1,0,0,3,4,1624,1,999,2,1,5,11,23,220,7,yes
54,5,0,2,0,0,0,0,3,0,82,1,999,0,0,5,11,23,220,7,no
51,1,0,3,0,0,0,0,2,3,175,1,999,0,0,10,14,9,306,11,no
36,0,0,0,0,1,1,0,5,1,95,1,999,0,0,1,12,19,269,10,no
31,6,0,5,0,0,1,1,0,0,169,4,999,0,0,9,19,10,286,9,no
48,4,0,0,0,0,0,0,6,2,107,4,999,0,0,10,18,20,306,11,no
32,5,0,3,0,0,1,1,6,3,50,6,999,0,0,10,18,20,311,11,no
53,2,0,3,0,1,0,0,2,1,18,11,999,0,0,10,14,9,308,11,no
38,2,2,3,0,0,0,0,3,0,275,1,999,0,0,5,11,23,220,7,no
48,4,0,2,0,0,0,0,5,1,835,1,999,0,0,1,12,19,269,10,no
35,2,0,2,0,0,0,0,0,4,141,2,999,0,0,5,9,22,210,7,no
42,4,2,2,0,0,0,0,0,0,7,5,999,2,1,5,9,22,209,7,no
42,2,0,3,0,1,0,0,2,1,101,2,999,0,0,10,14,9,311,11,no
34,0,0,5,0,1,1,0,2,1,150,4,999,0,0,10,14,9,311,11,no
40,7,0,0,0,1,0,1,5,1,40,1,999,0,0,1,12,19,269,10,no
57,4,0,2,0,0,0,0,3,0,113,2,999,1,1,5,11,23,220,7,no
60,9,0,1,0,0,1,0,3,3,149,1,12,1,2,5,15,7,2,3,yes
42,0,0,0,0,1,0,1,1,4,61,1,999,0,0,10,24,18,310,11,no
47,5,0,5,0,0,0,0,2,4,127,3,999,0,0,10,14,9,309,11,no
31,1,2,5,0,0,0,1,0,4,256,6,999,0,0,9,19,10,290,9,no
37,5,2,3,0,1,0,1,0,3,500,1,999,0,0,9,19,10,284,9,no
44,4,0,2,0,0,0,1,1,4,618,4,999,0,0,10,24,18,302,11,no
28,0,2,0,0,1,0,0,6,3,302,2,999,0,0,10,18,20,301,11,no
30,0,2,0,0,1,0,1,0,0,386,2,999,0,0,9,19,10,286,9,no
57,5,0,2,0,1,1,0,2,4,257,1,999,0,0,10,14,9,309,11,no
57,4,1,1,0,1,0,0,0,4,405,3,999,0,0,5,9,22,210,7,no
54,4,0,2,0,1,0,0,3,4,408,1,999,1,1,5,11,23,220,7,no
44,3,1,5,0,0,0,0,0,3,652,2,999,2,1,5,9,22,211,7,no
33,5,0,3,0,0,0,0,9,2,110,1,999,1,1,3,22,11,120,1,no
45,0,0,1,0,0,0,1,0,3,116,1,999,0,0,9,19,10,284,9,no
47,0,1,1,0,1,0,0,0,1,178,3,999,1,1,5,9,22,208,7,no
29,2,0,3,0,0,1,1,1,2,281,3,999,0,0,10,24,18,301,11,no
32,0,2,2,0,1,1,0,0,2,204,3,999,0,0,5,9,22,206,7,no
24,10,2,2,0,0,0,0,0,2,173,1,999,3,1,5,17,14,23,3,no
37,5,1,2,0,1,1,1,3,4,318,2,999,0,0,5,11,23,220,7,no
27,5,0,5,0,0,1,1,0,3,289,3,999,0,0,5,9,22,203,7,no
32,0,1,1,0,1,0,0,0,0,827,2,999,0,0,5,9,22,196,7,yes
33,6,2,3,0,1,0,0,2,0,156,1,999,0,0,6,1,4,116,6,no
60,2,0,3,0,1,0,1,0,1,123,2,999,0,0,9,19,10,286,9,no
50,2,0,2,0,0,0,0,6,0,339,2,999,0,0,10,18,20,303,11,no
37,1,0,0,0,1,0,1,0,3,30,2,999,0,0,9,19,10,289,9,no
49,0,0,0,0,0,0,1,0,2,281,1,999,0,0,9,19,10,287,9,no
26,1,2,3,0,0,0,0,6,1,154,1,999,0,0,10,18,20,305,11,no
35,2,2,3,0,1,0,1,6,1,42,1,999,0,0,4,23,15,94,2,no
29,2,2,5,0,1,0,0,3,3,427,3,999,0,0,5,11,23,215,7,yes
43,2,2,3,0,0,0,0,5,4,163,1,999,0,0,1,12,19,266,10,no
37,4,1,1,0,1,0,0,0,4,167,3,999,0,0,5,9,22,197,7,no
36,0,0,0,0,0,0,1,1,1,174,1,999,0,0,10,24,18,304,11,no
34,4,2,2,0,1,1,0,6,1,24,12,999,0,0,10,18,20,304,11,no
34,6,0,3,0,0,0,0,5,3,266,3,999,0,0,1,12,19,267,10,no
52,1,0,3,0,1,0,0,6,2,119,2,999,0,0,10,18,20,306,11,no
58,7,1,5,0,0,0,1,0,3,346,5,999,0,0,5,9,22,203,7,no
28,4,2,2,0,0,0,0,6,4,273,1,999,0,0,10,18,20,305,11,no
65,9,1,1,0,0,0,0,2,1,212,1,999,0,0,6,1,4,115,6,no
41,1,1,4,0,0,0,0,5,3,167,1,999,0,0,1,12,19,267,10,no
27,4,0,4,0,1,0,0,0,1,142,2,999,1,1,5,9,22,208,7,no
33,5,0,5,0,1,0,0,2,1,74,1,999,0,0,10,14,9,309,11,no
40,5,2,5,0,0,0,0,0,4,317,1,999,1,1,5,9,22,199,7,yes
68,8,1,5,0,0,0,0,7,1,418,2,999,0,0,8,3,1,59,4,yes
37,4,0,5,0,1,0,1,0,3,125,4,999,0,0,9,19,10,289,9,no
52,5,0,2,0,0,1,0,2,1,263,2,999,0,0,10,14,9,308,11,no
36,5,1,5,0,0,0,0,5,3,156,4,999,0,0,1,12,19,267,10,no
34,2,0,3,0,0,0,0,6,2,686,6,999,0,0,10,18,20,300,11,yes
58,2,0,1,0,0,0,0,2,1,645,10,999,0,0,10,14,9,306,11,yes
27,0,0,1,0,1,0,0,0,0,877,7,999,0,0,5,9,22,209,7,yes
57,5,0,5,0,0,0,1,0,1,402,4,999,0,0,9,19,10,286,9,no
23,10,2,2,0,1,0,0,0,3,361,2,999,0,0,5,9,22,205,7,no
39,2,0,3,0,0,0,0,6,0,929,15,999,0,0,10,18,20,303,11,no
37,5,2,5,0,1,1,0,2,2,175,1,999,0,0,10,14,9,310,11,no
19,10,2,0,0,0,0,0,6,0,236,2,999,0,0,4,23,15,104,2,no
49,4,0,2,0,1,0,0,6,2,313,1,999,0,0,10,18,20,305,11,no
53,5,0,5,0,1,1,0,6,1,178,11,999,0,0,10,18,20,304,11,no
40,0,0,4,0,0,0,0,5,2,1057,1,999,0,0,1,12,19,268,10,yes
36,6,0,0,0,0,1,0,0,3,114,2,999,0,0,5,9,22,203,7,no
37,0,0,0,0,0,0,1,1,4,28,1,999,0,0,10,24,18,310,11,no
25,2,2,2,0,1,0,0,6,0,270,2,999,0,0,10,18,20,303,11,no
31,2,2,3,0,0,0,0,5,3,124,1,999,0,0,1,12,19,267,10,no
39,2,0,3,0,0,1,0,2,3,381,4,999,0,0,10,14,9,306,11,no
37,2,0,0,0,0,0,1,1,3,209,3,999,0,0,10,24,18,292,11,no
42,0,1,2,0,1,1,1,1,3,175,7,999,0,0,10,24,18,292,11,no
46,5,0,5,0,1,0,1,0,0,290,2,999,0,0,9,19,10,286,9,no
50,5,0,5,0,1,0,0,5,4,402,4,999,1,1,1,12,19,266,10,no
41,0,1,0,0,0,0,0,0,3,102,1,999,0,0,5,9,22,211,7,no
42,0,1,1,0,1,0,1,0,4,231,1,999,0,0,9,19,10,286,9,no
38,3,0,0,0,1,0,1,1,0,156,2,999,0,0,10,24,18,304,11,no
38,5,0,5,0,1,0,1,1,2,147,1,999,0,0,10,24,18,290,11,no
26,2,2,3,0,1,0,0,0,0,143,4,999,0,0,5,9,22,209,7,no
48,2,0,1,0,0,0,0,2,2,174,3,999,0,0,10,14,9,310,11,no
39,1,0,2,0,1,0,0,5,1,328,2,999,1,1,1,12,19,269,10,no
35,5,0,5,0,1,0,0,6,2,151,8,999,0,0,10,18,20,306,11,no
